source,relation,target
BPTFid,downregulated,BPTFid
BPTFid,downregulated,ZNF829id
BPTFid,downregulated,MGAid
BPTFid,downregulated,ZNF407id
BPTFid,downregulated,ZNF891id
BPTFid,downregulated,ZNF611id
BPTFid,downregulated,ZNF549id
BPTFid,downregulated,ZNF33Aid
BPTFid,downregulated,BBXid
BPTFid,downregulated,ZFATid
BPTFid,downregulated,ZNF708id
BPTFid,downregulated,ZNF721id
BPTFid,downregulated,L3MBTL1id
BPTFid,downregulated,LCORLid
BPTFid,downregulated,ZNF107id
BPTFid,downregulated,ZNF37Aid
BPTFid,downregulated,DMTF1id
BPTFid,downregulated,RFX3id
BPTFid,downregulated,ZNF431id
BPTFid,downregulated,ARID2id
BPTFid,downregulated,ZBTB44id
BPTFid,downregulated,EEA1id
BPTFid,downregulated,ZNF507id
BPTFid,downregulated,ZNF8id
BPTFid,downregulated,RFX7id
BPTFid,downregulated,ZNF236id
BPTFid,downregulated,RHOXF2id
BPTFid,downregulated,ZNF605id
BPTFid,downregulated,ZNF346id
BPTFid,downregulated,ZNF69id
BPTFid,downregulated,CLOCKid
BPTFid,downregulated,ZNF169id
BPTFid,downregulated,ADNPid
BPTFid,downregulated,ZNF527id
BPTFid,downregulated,ZNF221id
BPTFid,downregulated,ZNF621id
BPTFid,downregulated,ZNF518Aid
BPTFid,downregulated,CTCFid
BPTFid,downregulated,ZKSCAN8id
BPTFid,downregulated,SONid
BPTFid,downregulated,ASH1Lid
BPTFid,downregulated,BAZ2Bid
BPTFid,downregulated,POU2F1id
BPTFid,downregulated,KMT2Aid
BPTFid,downregulated,ZSCAN30id
BPTFid,downregulated,USF3id
BPTFid,downregulated,CARFid
BPTFid,downregulated,ZNF280Did
BPTFid,downregulated,ZNF782id
BPTFid,downregulated,ZFHX4id
BPTFid,downregulated,ZNF471id
NFATC2id,downregulated,ZNF831id
NFATC2id,downregulated,ZNF683id
SOX15id,downregulated,ZBED2id
TRAFD1id,downregulated,HESX1id
TRAFD1id,downregulated,ZFHX2id
TRAFD1id,downregulated,RORBid
IRF8id,downregulated,BATF2id
CHAMP1id,downregulated,TFDP1id
CHAMP1id,downregulated,PCGF6id
CHAMP1id,downregulated,TFAP4id
CHAMP1id,downregulated,MTERF3id
CHAMP1id,downregulated,REXO4id
CHAMP1id,downregulated,THAP11id
CHAMP1id,downregulated,ZNF576id
CHAMP1id,downregulated,NKRFid
CHAMP1id,downregulated,CEBPZid
CHAMP1id,downregulated,TTF1id
CHAMP1id,downregulated,ZBTB9id
CHAMP1id,downregulated,ESX1id
CHAMP1id,downregulated,MLXid
CHAMP1id,downregulated,PA2G4id
FEVid,downregulated,FEVid
MGAid,downregulated,MGAid
MGAid,downregulated,ZNF407id
MGAid,downregulated,NR2C2id
MGAid,downregulated,PRDM10id
MGAid,downregulated,ARID2id
MGAid,downregulated,ZNF451id
MGAid,downregulated,EEA1id
MGAid,downregulated,ZNF507id
MGAid,downregulated,RFX7id
MGAid,downregulated,ZNF236id
MGAid,downregulated,ZNF326id
MGAid,downregulated,CLOCKid
MGAid,downregulated,ADNPid
MGAid,downregulated,YY1id
MGAid,downregulated,SONid
MGAid,downregulated,AHCTF1id
MGAid,downregulated,ASH1Lid
MGAid,downregulated,KMT2Aid
MGAid,downregulated,USF3id
MGAid,downregulated,SRCAPid
MGAid,downregulated,SPENid
MGAid,downregulated,NFATC3id
ZNF511id,downregulated,ZNF524id
ZNF654id,downregulated,MYSM1id
ZNF654id,downregulated,ZNF148id
ZNF654id,downregulated,IKZF5id
ZNF654id,downregulated,ZNF805id
ZNF654id,downregulated,ZNF451id
ZNF654id,downregulated,GABPAid
ZNF654id,downregulated,THAP2id
ZNF654id,downregulated,ATF2id
SOX1id,downregulated,NEUROG1id
SOX1id,downregulated,NHLH1id
CSRNP1id,downregulated,EGR3id
CSRNP1id,downregulated,IRF1id
CSRNP1id,downregulated,CCDC17id
CSRNP1id,downregulated,DNTTIP1id
CSRNP1id,downregulated,ELK1id
CSRNP1id,downregulated,RELBid
CSRNP1id,downregulated,ETS2id
CSRNP1id,downregulated,HES4id
CSRNP1id,downregulated,OVOL1id
CSRNP1id,downregulated,ETV3Lid
CSRNP1id,downregulated,KLF10id
CSRNP1id,downregulated,CSRNP1id
CSRNP1id,downregulated,MEF2Did
CSRNP1id,downregulated,KLF6id
CSRNP1id,downregulated,DOT1Lid
CSRNP1id,downregulated,HINFPid
CSRNP1id,downregulated,JUNDid
CSRNP1id,downregulated,FOSid
CSRNP1id,downregulated,JUNid
CSRNP1id,downregulated,RUNX1id
CSRNP1id,downregulated,ZBTB17id
CSRNP1id,downregulated,FOSL1id
CSRNP1id,downregulated,ZSCAN10id
CSRNP1id,downregulated,PHF1id
CSRNP1id,downregulated,MAFFid
CSRNP1id,downregulated,ZNF707id
CSRNP1id,downregulated,ZNF333id
CSRNP1id,downregulated,RUNX3id
CSRNP1id,downregulated,GATA3id
CSRNP1id,downregulated,MSANTD1id
CSRNP1id,downregulated,TGIF2id
CSRNP1id,downregulated,TBX19id
CSRNP1id,downregulated,TFE3id
CSRNP1id,downregulated,ARID3Bid
CSRNP1id,downregulated,PRDM12id
CSRNP1id,downregulated,IRX3id
CSRNP1id,downregulated,IKZF4id
CSRNP1id,downregulated,FOSBid
CSRNP1id,downregulated,PBX4id
CSRNP1id,downregulated,BHLHE40id
CSRNP1id,downregulated,FOSL2id
CSRNP1id,downregulated,GLI1id
CSRNP1id,downregulated,ATF3id
CSRNP1id,downregulated,CREMid
CENPAid,downregulated,ZNF354Aid
CENPAid,downregulated,ZNF35id
CENPAid,downregulated,GLYR1id
CENPAid,downregulated,TP53id
CENPAid,downregulated,ZNF281id
CENPAid,downregulated,ZBTB38id
CENPAid,downregulated,ATF5id
CENPAid,downregulated,GPBP1id
CENPAid,downregulated,HMGA2id
CENPAid,downregulated,EN2id
CENPAid,downregulated,ZNF114id
CENPAid,downregulated,OTX1id
CENPAid,downregulated,ZNF148id
CENPAid,downregulated,NR3C1id
CENPAid,downregulated,MNX1id
CENPAid,downregulated,ZNF616id
CENPAid,downregulated,YBX3id
CENPAid,downregulated,TERF1id
CENPAid,downregulated,ZNF207id
CENPAid,downregulated,ETV5id
CENPAid,downregulated,ZNF565id
CENPAid,downregulated,MGAid
CENPAid,downregulated,ZNF511id
CENPAid,downregulated,RBPJid
CENPAid,downregulated,ZBED5id
CENPAid,downregulated,HES6id
CENPAid,downregulated,ZC3H8id
CENPAid,downregulated,ZBED1id
CENPAid,downregulated,PATZ1id
CENPAid,downregulated,KLF15id
CENPAid,downregulated,ZNF184id
CENPAid,downregulated,ZNF462id
CENPAid,downregulated,ZNF664id
CENPAid,downregulated,ZNF510id
CENPAid,downregulated,TFAP4id
CENPAid,downregulated,LIN28Bid
CENPAid,downregulated,ZFP91id
CENPAid,downregulated,SMAD5id
CENPAid,downregulated,GATAD2Aid
CENPAid,downregulated,AKAP8id
CENPAid,downregulated,ATF4id
CENPAid,downregulated,PRMT3id
CENPAid,downregulated,ZBTB21id
CENPAid,downregulated,PURAid
CENPAid,downregulated,ZFYid
CENPAid,downregulated,ZNF589id
CENPAid,downregulated,GMEB1id
CENPAid,downregulated,TOPORSid
CENPAid,downregulated,BBXid
CENPAid,downregulated,ZNF721id
CENPAid,downregulated,ZFXid
CENPAid,downregulated,LCORLid
CENPAid,downregulated,TFCP2id
CENPAid,downregulated,ZNF37Aid
CENPAid,downregulated,DMTF1id
CENPAid,downregulated,CGGBP1id
CENPAid,downregulated,THAP6id
CENPAid,downregulated,ZNF202id
CENPAid,downregulated,NFIBid
CENPAid,downregulated,RESTid
CENPAid,downregulated,ATMINid
CENPAid,downregulated,VEZF1id
CENPAid,downregulated,DRAP1id
CENPAid,downregulated,PRDM10id
CENPAid,downregulated,ZZZ3id
CENPAid,downregulated,ZNF260id
CENPAid,downregulated,HMG20Aid
CENPAid,downregulated,ZKSCAN3id
CENPAid,downregulated,ZNF7id
CENPAid,downregulated,ZNF451id
CENPAid,downregulated,FOSL1id
CENPAid,downregulated,ZSCAN10id
CENPAid,downregulated,NFYCid
CENPAid,downregulated,ZNF146id
CENPAid,downregulated,ZBTB44id
CENPAid,downregulated,EEA1id
CENPAid,downregulated,POGKid
CENPAid,downregulated,ZNF716id
CENPAid,downregulated,ZNF45id
CENPAid,downregulated,ATF6id
CENPAid,downregulated,PHF20id
CENPAid,downregulated,ZNF699id
CENPAid,downregulated,ZNF778id
CENPAid,downregulated,ZNF644id
CENPAid,downregulated,ZNF420id
CENPAid,downregulated,THAP4id
CENPAid,downregulated,ZNF507id
CENPAid,downregulated,RBAKid
CENPAid,downregulated,REXO4id
CENPAid,downregulated,HMGA1id
CENPAid,downregulated,ZNF706id
CENPAid,downregulated,ZNF286Aid
CENPAid,downregulated,RFX7id
CENPAid,downregulated,ZFP30id
CENPAid,downregulated,ZNF749id
CENPAid,downregulated,MBD2id
CENPAid,downregulated,TIGD2id
CENPAid,downregulated,ZNF346id
CENPAid,downregulated,KINid
CENPAid,downregulated,ZNF326id
CENPAid,downregulated,ZNF544id
CENPAid,downregulated,GABPAid
CENPAid,downregulated,CHCHD3id
CENPAid,downregulated,ZNF24id
CENPAid,downregulated,ZBTB8Aid
CENPAid,downregulated,MIXL1id
CENPAid,downregulated,SKILid
CENPAid,downregulated,ZIC2id
CENPAid,downregulated,TCF12id
CENPAid,downregulated,ZNF131id
CENPAid,downregulated,RFX5id
CENPAid,downregulated,ZNF576id
CENPAid,downregulated,ATF1id
CENPAid,downregulated,ZNF398id
CENPAid,downregulated,ZNF569id
CENPAid,downregulated,ADNPid
CENPAid,downregulated,ZNF438id
CENPAid,downregulated,GTF2Iid
CENPAid,downregulated,SMAD4id
CENPAid,downregulated,ZNF22id
CENPAid,downregulated,NFXL1id
CENPAid,downregulated,FOXH1id
CENPAid,downregulated,YY1id
CENPAid,downregulated,ZNF527id
CENPAid,downregulated,NFIAid
CENPAid,downregulated,ZNF143id
CENPAid,downregulated,PRDM4id
CENPAid,downregulated,ZNF614id
CENPAid,downregulated,TIGD7id
CENPAid,downregulated,ZNF221id
CENPAid,downregulated,E2F6id
CENPAid,downregulated,MYCid
CENPAid,downregulated,TEAD1id
CENPAid,downregulated,CEBPZid
CENPAid,downregulated,TEAD4id
CENPAid,downregulated,TGIF2id
CENPAid,downregulated,ZNF639id
CENPAid,downregulated,ETS1id
CENPAid,downregulated,ATF2id
CENPAid,downregulated,E2F4id
CENPAid,downregulated,NME2id
CENPAid,downregulated,FOXJ3id
CENPAid,downregulated,XPAid
CENPAid,downregulated,ZKSCAN5id
CENPAid,downregulated,TET1id
CENPAid,downregulated,KCMF1id
CENPAid,downregulated,NANOGid
CENPAid,downregulated,GLI2id
CENPAid,downregulated,ETV4id
CENPAid,downregulated,ZNF41id
CENPAid,downregulated,HIF1Aid
CENPAid,downregulated,ZBTB9id
CENPAid,downregulated,AEBP2id
CENPAid,downregulated,SONid
CENPAid,downregulated,ZNF485id
CENPAid,downregulated,ZNF232id
CENPAid,downregulated,AHCTF1id
CENPAid,downregulated,MTERF1id
CENPAid,downregulated,NFKB1id
CENPAid,downregulated,E2F5id
CENPAid,downregulated,ADNP2id
CENPAid,downregulated,NFYAid
CENPAid,downregulated,ZNF239id
CENPAid,downregulated,ZIC3id
CENPAid,downregulated,TERF2id
CENPAid,downregulated,GTF2Bid
CENPAid,downregulated,SP3id
CENPAid,downregulated,ZNF678id
CENPAid,downregulated,ESX1id
CENPAid,downregulated,ASH1Lid
CENPAid,downregulated,ZBTB12id
CENPAid,downregulated,ZIC5id
CENPAid,downregulated,HOXC6id
CENPAid,downregulated,DZIP1id
CENPAid,downregulated,ZNF12id
CENPAid,downregulated,YBX1id
CENPAid,downregulated,GTF3Aid
CENPAid,downregulated,POU2F1id
CENPAid,downregulated,KMT2Aid
CENPAid,downregulated,ZNF121id
CENPAid,downregulated,HOXA13id
CENPAid,downregulated,ZNF26id
CENPAid,downregulated,BCL11Aid
CENPAid,downregulated,THAP1id
CENPAid,downregulated,RBSNid
CENPAid,downregulated,SPENid
CENPAid,downregulated,ZKSCAN2id
CENPAid,downregulated,STAT1id
CENPAid,downregulated,HOXA11id
CENPAid,downregulated,MYNNid
CENPAid,downregulated,MLXid
CENPAid,downregulated,NR2F2id
CENPAid,downregulated,SCMH1id
CENPAid,downregulated,ZSCAN12id
CENPAid,downregulated,ZNF124id
CENPAid,downregulated,ZNF3id
CENPAid,downregulated,E2F3id
CENPAid,downregulated,PA2G4id
CENPAid,downregulated,CREMid
CENPAid,downregulated,ZNF197id
MYOGid,downregulated,RXRGid
MYOGid,downregulated,AIREid
MYOGid,downregulated,FOXD3id
MYOGid,downregulated,MYF6id
MYOGid,downregulated,TBX15id
MYOGid,downregulated,MYF5id
GFI1id,downregulated,SPI1id
GFI1id,downregulated,RHOXF2id
ZNF695id,downregulated,ZNF488id
ZNF695id,downregulated,RFX8id
ZNF695id,downregulated,ZNF714id
ZNF695id,downregulated,ZNF670id
ZNF695id,downregulated,PCGF6id
ZNF695id,downregulated,HES6id
ZNF695id,downregulated,SOX11id
ZNF695id,downregulated,TP73id
ZNF695id,downregulated,LIN54id
ZNF695id,downregulated,TCF15id
ZNF695id,downregulated,OLIG3id
ZNF695id,downregulated,NRF1id
ZNF695id,downregulated,DNMT1id
ZNF695id,downregulated,HES3id
ZNF695id,downregulated,ZNF107id
ZNF695id,downregulated,MYBid
ZNF695id,downregulated,ZNF519id
ZNF695id,downregulated,ZNF492id
ZNF695id,downregulated,DRAP1id
ZNF695id,downregulated,DPF1id
ZNF695id,downregulated,ZSCAN10id
ZNF695id,downregulated,E2F7id
ZNF695id,downregulated,FOXN4id
ZNF695id,downregulated,SLC2A4RGid
ZNF695id,downregulated,MYBL1id
ZNF695id,downregulated,CAMTA1id
ZNF695id,downregulated,CENPTid
ZNF695id,downregulated,FOXM1id
ZNF695id,downregulated,FOXD1id
ZNF695id,downregulated,ZNF300id
ZNF695id,downregulated,MXD3id
ZNF695id,downregulated,DMBX1id
ZNF695id,downregulated,LHX5id
ZNF695id,downregulated,FOXE3id
ZNF695id,downregulated,ZNF726id
ZNF695id,downregulated,SOX2id
ZNF695id,downregulated,TEAD4id
ZNF695id,downregulated,MYBL2id
ZNF695id,downregulated,NME2id
ZNF695id,downregulated,FOXI2id
ZNF695id,downregulated,ETV4id
ZNF695id,downregulated,TCF7L1id
ZNF695id,downregulated,CENPSid
ZNF695id,downregulated,SOX3id
ZNF695id,downregulated,NFYBid
ZNF695id,downregulated,ZIM2id
ZNF695id,downregulated,PIN1id
ZNF695id,downregulated,ZNF788Pid
ZNF695id,downregulated,CENPXid
ZNF695id,downregulated,YBX2id
ZNF598id,downregulated,PRR12id
ZNF598id,downregulated,ZNF777id
ZNF598id,downregulated,SP2id
ZNF598id,downregulated,NR1H2id
ZNF598id,downregulated,ZNF598id
ZNF598id,downregulated,AKAP8id
ZNF598id,downregulated,DNMT1id
ZNF598id,downregulated,MTERF3id
ZNF598id,downregulated,ZNF282id
ZNF598id,downregulated,E2F1id
ZNF598id,downregulated,FBXL19id
ZNF598id,downregulated,DRAP1id
ZNF598id,downregulated,NFYCid
ZNF598id,downregulated,ZNF628id
ZNF598id,downregulated,FLYWCH1id
ZNF598id,downregulated,E4F1id
ZNF598id,downregulated,ZNF335id
ZNF598id,downregulated,ZNF707id
ZNF598id,downregulated,CICid
ZNF598id,downregulated,ZNF696id
ZNF598id,downregulated,PLAGL2id
ZNF598id,downregulated,CENPBid
ZNF598id,downregulated,NKRFid
ZNF598id,downregulated,MYCid
ZNF598id,downregulated,FIZ1id
ZNF598id,downregulated,ZNF581id
ZNF598id,downregulated,NME2id
ZNF598id,downregulated,TTF1id
ZNF598id,downregulated,SONid
ZNF598id,downregulated,ZNF500id
ZNF598id,downregulated,FOXK1id
ZNF598id,downregulated,ZNF764id
ZNF598id,downregulated,SRCAPid
ZNF598id,downregulated,TIGD5id
ZNF598id,downregulated,ZNF408id
ZNF598id,downregulated,ZNF316id
MKXid,downregulated,SNAI2id
MKXid,downregulated,TSHZ3id
MKXid,downregulated,MECOMid
MKXid,downregulated,MEOX2id
MKXid,downregulated,PITX2id
MKXid,downregulated,CUX1id
MKXid,downregulated,MITFid
MKXid,downregulated,HES4id
MKXid,downregulated,SOX5id
MKXid,downregulated,CSRNP2id
MKXid,downregulated,CEBPDid
MKXid,downregulated,ATOH8id
MKXid,downregulated,TWIST1id
MKXid,downregulated,MSX2id
MKXid,downregulated,TBX1id
MKXid,downregulated,JDP2id
MKXid,downregulated,OSR2id
MKXid,downregulated,TEAD3id
MKXid,downregulated,ZNF436id
MKXid,downregulated,HOXD8id
MKXid,downregulated,MSX1id
MKXid,downregulated,BARX1id
MKXid,downregulated,ELF4id
MKXid,downregulated,SCXid
MKXid,downregulated,HNF4Gid
MKXid,downregulated,PITX1id
MKXid,downregulated,ATF7id
MKXid,downregulated,BNC2id
MKXid,downregulated,ZSCAN1id
MKXid,downregulated,BHLHE41id
MKXid,downregulated,ZNF469id
MKXid,downregulated,ZNF827id
MKXid,downregulated,ERGid
MKXid,downregulated,PPARAid
MKXid,downregulated,NFIXid
MKXid,downregulated,SIM1id
MKXid,downregulated,PRDM6id
MKXid,downregulated,KCNIP3id
MKXid,downregulated,ARID5Bid
MKXid,downregulated,FOXE1id
MKXid,downregulated,PLAGL1id
MKXid,downregulated,PAX7id
MKXid,downregulated,EN1id
MKXid,downregulated,ZNF439id
MKXid,downregulated,ARNT2id
MKXid,downregulated,FOXD1id
MKXid,downregulated,EMX2id
MKXid,downregulated,PURGid
MKXid,downregulated,ZBTB8Aid
MKXid,downregulated,POU3F3id
MKXid,downregulated,VAX1id
MKXid,downregulated,DLX5id
MKXid,downregulated,HAND2id
MKXid,downregulated,MEIS3id
MKXid,downregulated,EPAS1id
MKXid,downregulated,DACH2id
MKXid,downregulated,THAP10id
MKXid,downregulated,TEAD1id
MKXid,downregulated,SMYD3id
MKXid,downregulated,CXXC5id
MKXid,downregulated,EBF4id
MKXid,downregulated,CXXC4id
MKXid,downregulated,GATA6id
MKXid,downregulated,ZNF608id
MKXid,downregulated,TCF7L2id
MKXid,downregulated,MYRFid
MKXid,downregulated,NPAS3id
MKXid,downregulated,TBX5id
MKXid,downregulated,FOXD4L4id
MKXid,downregulated,LHX2id
MKXid,downregulated,TBX20id
MKXid,downregulated,PAX1id
MKXid,downregulated,RORBid
MKXid,downregulated,HOXC11id
MKXid,downregulated,ZNF287id
MKXid,downregulated,NR2F2id
MKXid,downregulated,HOXD9id
MKXid,downregulated,EBF1id
MKXid,downregulated,PBX1id
MKXid,downregulated,GLI3id
GMEB2id,downregulated,ZNF414id
GMEB2id,downregulated,NR1H2id
GMEB2id,downregulated,ZBTB17id
GMEB2id,downregulated,HSF1id
GMEB2id,downregulated,KLF16id
GMEB2id,downregulated,ZNF865id
GMEB2id,downregulated,ZNF205id
SP6id,downregulated,OVOL1id
TWIST1id,downregulated,SNAI2id
TWIST1id,downregulated,TSHZ3id
TWIST1id,downregulated,FOXS1id
TWIST1id,downregulated,SOX1id
TWIST1id,downregulated,OSR1id
TWIST1id,downregulated,PRDM5id
TWIST1id,downregulated,CEBPDid
TWIST1id,downregulated,ATOH8id
TWIST1id,downregulated,LHX9id
TWIST1id,downregulated,OSR2id
TWIST1id,downregulated,ZFYid
TWIST1id,downregulated,MSX1id
TWIST1id,downregulated,TBX18id
TWIST1id,downregulated,RFX4id
TWIST1id,downregulated,TBX4id
TWIST1id,downregulated,NR1H3id
TWIST1id,downregulated,ZNF497id
TWIST1id,downregulated,NR2F1id
TWIST1id,downregulated,ZNF469id
TWIST1id,downregulated,PRRX2id
TWIST1id,downregulated,FOXC2id
TWIST1id,downregulated,SIM1id
TWIST1id,downregulated,PLAGL1id
TWIST1id,downregulated,TCF21id
TWIST1id,downregulated,STAT2id
TWIST1id,downregulated,MEIS1id
TWIST1id,downregulated,NHLH2id
TWIST1id,downregulated,RUNX2id
TWIST1id,downregulated,MEIS2id
TWIST1id,downregulated,EBF2id
TWIST1id,downregulated,SHOXid
TWIST1id,downregulated,FOXF1id
TWIST1id,downregulated,GSCid
TWIST1id,downregulated,ZIC4id
TWIST1id,downregulated,SIX5id
TWIST1id,downregulated,GLI2id
TWIST1id,downregulated,ZNF385Did
TWIST1id,downregulated,ZNF474id
TWIST1id,downregulated,SRYid
TWIST1id,downregulated,THRBid
TWIST1id,downregulated,ZNF214id
TWIST1id,downregulated,ARid
TWIST1id,downregulated,ZIC3id
TWIST1id,downregulated,TBX5id
TWIST1id,downregulated,LHX8id
TWIST1id,downregulated,RARBid
TWIST1id,downregulated,TBX20id
TWIST1id,downregulated,CDX1id
TWIST1id,downregulated,HOXC11id
TWIST1id,downregulated,GLIS1id
TWIST1id,downregulated,NR2F2id
PLSCR1id,downregulated,RELBid
PLSCR1id,downregulated,PRDM1id
PLSCR1id,downregulated,IRF7id
PLSCR1id,downregulated,HES4id
PLSCR1id,downregulated,ASCL2id
PLSCR1id,downregulated,IRF8id
PLSCR1id,downregulated,POU2F2id
PLSCR1id,downregulated,ZBTB42id
PLSCR1id,downregulated,NFKB2id
PLSCR1id,downregulated,ZNF366id
PLSCR1id,downregulated,RBPJLid
PLSCR1id,downregulated,TBX21id
PLSCR1id,downregulated,MAFBid
PLSCR1id,downregulated,OLIG1id
PLSCR1id,downregulated,PBX4id
PLSCR1id,downregulated,TFEBid
SP140id,downregulated,TFECid
SP140id,downregulated,ZNF831id
SP140id,downregulated,CEBPEid
SP140id,downregulated,BATFid
SP140id,downregulated,GATA1id
SP140id,downregulated,IRF5id
SP140id,downregulated,TBX21id
SP140id,downregulated,ZNF683id
SP100id,downregulated,ISXid
SP100id,downregulated,IRF1id
SP100id,downregulated,ZNF2id
SP100id,downregulated,RBCK1id
SP100id,downregulated,ZNF28id
SP100id,downregulated,HMGA2id
SP100id,downregulated,MECOMid
SP100id,downregulated,PAX8id
SP100id,downregulated,TFECid
SP100id,downregulated,ZNF714id
SP100id,downregulated,IRF7id
SP100id,downregulated,NR3C1id
SP100id,downregulated,ZNF207id
SP100id,downregulated,TRAFD1id
SP100id,downregulated,CHAMP1id
SP100id,downregulated,ZNF829id
SP100id,downregulated,ZBED5id
SP100id,downregulated,ZBED1id
SP100id,downregulated,OSR1id
SP100id,downregulated,ZNF462id
SP100id,downregulated,SETDB2id
SP100id,downregulated,SP140id
SP100id,downregulated,BBXid
SP100id,downregulated,ELF4id
SP100id,downregulated,DNMT1id
SP100id,downregulated,ZNF334id
SP100id,downregulated,ZFXid
SP100id,downregulated,ZNF37Aid
SP100id,downregulated,TFAP2Aid
SP100id,downregulated,HNF4Gid
SP100id,downregulated,THAP6id
SP100id,downregulated,ZNF619id
SP100id,downregulated,ETV7id
SP100id,downregulated,ATMINid
SP100id,downregulated,ZSCAN31id
SP100id,downregulated,ZFPM2id
SP100id,downregulated,POU2F3id
SP100id,downregulated,ZNF225id
SP100id,downregulated,ZNF189id
SP100id,downregulated,HOXB13id
SP100id,downregulated,ZZZ3id
SP100id,downregulated,ZNF260id
SP100id,downregulated,HMG20Aid
SP100id,downregulated,ZNF594id
SP100id,downregulated,FOXN2id
SP100id,downregulated,EEA1id
SP100id,downregulated,POGKid
SP100id,downregulated,ZNF45id
SP100id,downregulated,ZBTB6id
SP100id,downregulated,ZNF675id
SP100id,downregulated,ZNF75Aid
SP100id,downregulated,HES2id
SP100id,downregulated,PLAGL1id
SP100id,downregulated,TIGD2id
SP100id,downregulated,ZNF544id
SP100id,downregulated,HESX1id
SP100id,downregulated,STAT3id
SP100id,downregulated,ZNF438id
SP100id,downregulated,PLAGL2id
SP100id,downregulated,ZNF268id
SP100id,downregulated,ZNF610id
SP100id,downregulated,CEBPZid
SP100id,downregulated,ZNF215id
SP100id,downregulated,ZHX1id
SP100id,downregulated,HOXC9id
SP100id,downregulated,ZNF311id
SP100id,downregulated,ZNF442id
SP100id,downregulated,ZNF784id
SP100id,downregulated,ZNF608id
SP100id,downregulated,ZNF474id
SP100id,downregulated,ZNF41id
SP100id,downregulated,TCF7L1id
SP100id,downregulated,ZNF17id
SP100id,downregulated,MTERF1id
SP100id,downregulated,FOXL1id
SP100id,downregulated,L3MBTL4id
SP100id,downregulated,ZNF678id
SP100id,downregulated,RARBid
SP100id,downregulated,MSANTD4id
SP100id,downregulated,NFYBid
SP100id,downregulated,BAZ2Aid
SP100id,downregulated,EHFid
SP100id,downregulated,SETDB1id
SP100id,downregulated,BATF2id
SP100id,downregulated,HOXB7id
SP100id,downregulated,BATF3id
SP100id,downregulated,ZNF710id
SP100id,downregulated,ZNF789id
SP100id,downregulated,MLXid
SP100id,downregulated,SCMH1id
SP100id,downregulated,ZNF532id
SP100id,downregulated,ARNTL2id
SP100id,downregulated,PPARGid
SP100id,downregulated,ZNF197id
SPI1id,downregulated,SPI1id
PRMT3id,downregulated,E2F2id
PRMT3id,downregulated,SPDEFid
PRMT3id,downregulated,ZNF281id
PRMT3id,downregulated,ZNF771id
PRMT3id,downregulated,ZNF850id
PRMT3id,downregulated,ZNF770id
PRMT3id,downregulated,NR5A2id
PRMT3id,downregulated,MAZid
PRMT3id,downregulated,HMGA2id
PRMT3id,downregulated,DNTTIP1id
PRMT3id,downregulated,ELK1id
PRMT3id,downregulated,ZNF670id
PRMT3id,downregulated,YBX3id
PRMT3id,downregulated,ZNF207id
PRMT3id,downregulated,ZNF138id
PRMT3id,downregulated,ETV5id
PRMT3id,downregulated,PRDM14id
PRMT3id,downregulated,RBPJid
PRMT3id,downregulated,ZC3H8id
PRMT3id,downregulated,ZBED1id
PRMT3id,downregulated,CENPAid
PRMT3id,downregulated,TEAD2id
PRMT3id,downregulated,ZNF664id
PRMT3id,downregulated,ZNF410id
PRMT3id,downregulated,NFE2L3id
PRMT3id,downregulated,TFAP4id
PRMT3id,downregulated,POU5F1id
PRMT3id,downregulated,ZNF649id
PRMT3id,downregulated,BHLHA15id
PRMT3id,downregulated,SMAD5id
PRMT3id,downregulated,ATF4id
PRMT3id,downregulated,TP73id
PRMT3id,downregulated,CEBPGid
PRMT3id,downregulated,YY2id
PRMT3id,downregulated,ZBTB2id
PRMT3id,downregulated,ZNF589id
PRMT3id,downregulated,GMEB1id
PRMT3id,downregulated,CREB3id
PRMT3id,downregulated,CBX2id
PRMT3id,downregulated,NFX1id
PRMT3id,downregulated,LIN54id
PRMT3id,downregulated,ZNF878id
PRMT3id,downregulated,ZNF689id
PRMT3id,downregulated,NRF1id
PRMT3id,downregulated,HES3id
PRMT3id,downregulated,ZNF107id
PRMT3id,downregulated,MYBid
PRMT3id,downregulated,ATMINid
PRMT3id,downregulated,ZFP42id
PRMT3id,downregulated,ZNF267id
PRMT3id,downregulated,ZNF496id
PRMT3id,downregulated,ZZZ3id
PRMT3id,downregulated,ZSCAN10id
PRMT3id,downregulated,NFYCid
PRMT3id,downregulated,FOXN2id
PRMT3id,downregulated,POGKid
PRMT3id,downregulated,ATF6id
PRMT3id,downregulated,PHF20id
PRMT3id,downregulated,NANOGP8id
PRMT3id,downregulated,ZNF749id
PRMT3id,downregulated,MBD2id
PRMT3id,downregulated,ZNF326id
PRMT3id,downregulated,CHCHD3id
PRMT3id,downregulated,MXD3id
PRMT3id,downregulated,THAP11id
PRMT3id,downregulated,ZIC2id
PRMT3id,downregulated,RFX5id
PRMT3id,downregulated,ATF1id
PRMT3id,downregulated,ZNF569id
PRMT3id,downregulated,GTF2Iid
PRMT3id,downregulated,ZNF586id
PRMT3id,downregulated,ZNF22id
PRMT3id,downregulated,NFXL1id
PRMT3id,downregulated,FOXH1id
PRMT3id,downregulated,YY1id
PRMT3id,downregulated,ZNF556id
PRMT3id,downregulated,ZNF268id
PRMT3id,downregulated,CENPBid
