source,relation,target
ZNF878,downregulated,ZNF678
ZNF878,downregulated,YBX1
ZNF878,downregulated,NFYB
ZNF878,downregulated,ZNF121
ZNF878,downregulated,ZNF100
ZNF878,downregulated,UBP1
ZNF878,downregulated,ZNF195
ZNF878,downregulated,GLI1
ZNF878,downregulated,ZNF93
ZNF878,downregulated,CENPX
ZNF878,downregulated,PA2G4
ZNF878,downregulated,ARNTL2
POU3F4,downregulated,OTP
DNMT1,downregulated,ZNF519
DNMT1,downregulated,E2F1
DNMT1,downregulated,E2F7
DNMT1,downregulated,ZNF367
DNMT1,downregulated,FOXM1
DNMT1,downregulated,ZNF726
DNMT1,downregulated,MYBL2
DNMT1,downregulated,DMRT1
GRHL3,downregulated,BARX2
GRHL3,downregulated,OVOL1
GRHL3,downregulated,SOX15
GRHL3,downregulated,KLF8
GRHL3,downregulated,BNC1
GRHL3,downregulated,SP6
GRHL3,downregulated,GRHL3
GRHL3,downregulated,DLX3
GRHL3,downregulated,IRF6
GRHL3,downregulated,POU2F3
GRHL3,downregulated,TFCP2L1
GRHL3,downregulated,TP63
GRHL3,downregulated,HOXC13
GRHL3,downregulated,HES2
GRHL3,downregulated,FOXE1
GRHL3,downregulated,FOXQ1
GRHL3,downregulated,GRHL2
GRHL3,downregulated,ZBED2
GRHL3,downregulated,FOXI1
GRHL3,downregulated,FOXL1
GRHL3,downregulated,FOXN1
GRHL3,downregulated,ELF5
GRHL3,downregulated,EHF
GRHL3,downregulated,HOXD9
NEUROD6,downregulated,TBR1
NEUROD6,downregulated,BARHL2
NEUROD6,downregulated,ZNF540
NEUROD6,downregulated,ZNF804B
SAFB,downregulated,SAFB2
SAFB,downregulated,ZNF414
SAFB,downregulated,SNAPC4
SAFB,downregulated,SAFB
SAFB,downregulated,ZNF276
SAFB,downregulated,REXO4
SAFB,downregulated,E4F1
SAFB,downregulated,KMT2B
SAFB,downregulated,FIZ1
SAFB,downregulated,ZNF444
ZBTB17,downregulated,DOT1L
ZBTB17,downregulated,ZNF296
ZBTB17,downregulated,KLF16
ZBTB17,downregulated,ZFPM1
ZBTB17,downregulated,PIN1
CREB3L2,downregulated,HIF1A
CREB3L2,downregulated,ARNTL2
ZNF276,downregulated,ZNF683
MTERF3,downregulated,ZNF770
MTERF3,downregulated,GPBP1
MTERF3,downregulated,CDC5L
MTERF3,downregulated,DR1
MTERF3,downregulated,ZNF207
MTERF3,downregulated,ZNF138
MTERF3,downregulated,ZUP1
MTERF3,downregulated,IKZF5
MTERF3,downregulated,ZNF511
MTERF3,downregulated,ZNF695
MTERF3,downregulated,TFCP2
MTERF3,downregulated,MTERF3
MTERF3,downregulated,ATMIN
MTERF3,downregulated,ZBTB11
MTERF3,downregulated,ZNF267
MTERF3,downregulated,ZNF146
MTERF3,downregulated,REXO4
MTERF3,downregulated,ZNF706
MTERF3,downregulated,ZNF749
MTERF3,downregulated,MTF2
MTERF3,downregulated,KIN
MTERF3,downregulated,ZNF326
MTERF3,downregulated,GABPA
MTERF3,downregulated,CHCHD3
MTERF3,downregulated,ZNF24
MTERF3,downregulated,ZNF576
MTERF3,downregulated,ATF1
MTERF3,downregulated,YY1
MTERF3,downregulated,ZNF614
MTERF3,downregulated,NKRF
MTERF3,downregulated,E2F6
MTERF3,downregulated,CEBPZ
MTERF3,downregulated,CTCF
MTERF3,downregulated,TBPL1
MTERF3,downregulated,TTF1
MTERF3,downregulated,ZBTB9
MTERF3,downregulated,SON
MTERF3,downregulated,ZNF485
MTERF3,downregulated,AHCTF1
MTERF3,downregulated,TERF2
MTERF3,downregulated,GTF2B
MTERF3,downregulated,YBX1
MTERF3,downregulated,GTF3A
MTERF3,downregulated,THAP1
MTERF3,downregulated,SNAPC5
MTERF3,downregulated,MYNN
MTERF3,downregulated,MLX
MTERF3,downregulated,PA2G4
MTERF3,downregulated,THAP12
MTERF3,downregulated,CREM
NR1I2,downregulated,HNF4A
NR1I2,downregulated,NR1H4
GLIS2,downregulated,ATF6B
GLIS2,downregulated,GLYR1
GLIS2,downregulated,SNAI2
GLIS2,downregulated,TFAP2C
GLIS2,downregulated,ZNF219
GLIS2,downregulated,HOXA7
GLIS2,downregulated,ZNF732
GLIS2,downregulated,TSHZ3
GLIS2,downregulated,HMGA2
GLIS2,downregulated,MECOM
GLIS2,downregulated,DNTTIP1
GLIS2,downregulated,PAX8
GLIS2,downregulated,ZBTB46
GLIS2,downregulated,IRX1
GLIS2,downregulated,PITX2
GLIS2,downregulated,ZNF714
GLIS2,downregulated,ZNF114
GLIS2,downregulated,NR3C1
GLIS2,downregulated,STAT6
GLIS2,downregulated,ZNF395
GLIS2,downregulated,ZNF423
GLIS2,downregulated,FOXS1
GLIS2,downregulated,CENPA
GLIS2,downregulated,SREBF1
GLIS2,downregulated,BNC1
GLIS2,downregulated,ZNF175
GLIS2,downregulated,NFE2L3
GLIS2,downregulated,MBNL2
GLIS2,downregulated,MKX
GLIS2,downregulated,SP6
GLIS2,downregulated,TWIST1
GLIS2,downregulated,TGIF2LX
GLIS2,downregulated,MSX2
GLIS2,downregulated,PLSCR1
GLIS2,downregulated,SMAD3
GLIS2,downregulated,TBX2
GLIS2,downregulated,TBX1
GLIS2,downregulated,DEAF1
GLIS2,downregulated,PAX6
GLIS2,downregulated,SP140L
GLIS2,downregulated,SIM2
GLIS2,downregulated,CREB3
GLIS2,downregulated,TBX18
GLIS2,downregulated,ELF4
GLIS2,downregulated,GRHL3
GLIS2,downregulated,SCX
GLIS2,downregulated,HOXC10
GLIS2,downregulated,TFAP2A
GLIS2,downregulated,CREB3L2
GLIS2,downregulated,FOXL2
GLIS2,downregulated,SIX1
GLIS2,downregulated,VEZF1
GLIS2,downregulated,DPF1
GLIS2,downregulated,NR1H3
GLIS2,downregulated,ZNF365
GLIS2,downregulated,E2F7
GLIS2,downregulated,ZNF827
GLIS2,downregulated,NFE2L1
GLIS2,downregulated,HOXC13
GLIS2,downregulated,FOXC2
GLIS2,downregulated,NFIX
GLIS2,downregulated,HOXD10
GLIS2,downregulated,PPARD
GLIS2,downregulated,HMGA1
GLIS2,downregulated,SOX9
GLIS2,downregulated,HES2
GLIS2,downregulated,AHRR
GLIS2,downregulated,FOXE1
GLIS2,downregulated,PLAGL1
GLIS2,downregulated,TWIST2
GLIS2,downregulated,ARNT2
GLIS2,downregulated,FOXD1
GLIS2,downregulated,HOXA2
GLIS2,downregulated,NPAS1
GLIS2,downregulated,DMBX1
GLIS2,downregulated,VAX1
GLIS2,downregulated,HOXA3
GLIS2,downregulated,TCF12
GLIS2,downregulated,GBX2
GLIS2,downregulated,FLI1
GLIS2,downregulated,SIX2
GLIS2,downregulated,NPAS2
GLIS2,downregulated,ZNF467
GLIS2,downregulated,RUNX2
GLIS2,downregulated,GTF2I
GLIS2,downregulated,MEIS3
GLIS2,downregulated,EPAS1
GLIS2,downregulated,PITX3
GLIS2,downregulated,TEAD1
GLIS2,downregulated,TEAD4
GLIS2,downregulated,DBX1
GLIS2,downregulated,PRRX1
GLIS2,downregulated,NME2
GLIS2,downregulated,FOXF1
GLIS2,downregulated,NFATC4
GLIS2,downregulated,HOXC9
GLIS2,downregulated,EBF4
GLIS2,downregulated,GATA6
GLIS2,downregulated,HOXD11
GLIS2,downregulated,ETV4
GLIS2,downregulated,ZIC1
GLIS2,downregulated,ETV1
GLIS2,downregulated,SP5
GLIS2,downregulated,ELK3
GLIS2,downregulated,LHX6
GLIS2,downregulated,KLF14
GLIS2,downregulated,IRF9
GLIS2,downregulated,HMGN3
GLIS2,downregulated,TBX5
GLIS2,downregulated,KLF7
GLIS2,downregulated,DZIP1
GLIS2,downregulated,SP110
GLIS2,downregulated,ZFHX4
GLIS2,downregulated,HOXC11
GLIS2,downregulated,STAT1
GLIS2,downregulated,HOXA11
GLIS2,downregulated,GLIS3
GLIS2,downregulated,HEYL
GLIS2,downregulated,GLIS1
GLIS2,downregulated,GLI1
GLIS2,downregulated,STAT5B
GLIS2,downregulated,HOXD9
GLIS2,downregulated,ZNF532
GLIS2,downregulated,MYF5
GLIS2,downregulated,ARNTL2
DLX3,downregulated,POU2F3
DLX3,downregulated,FOXN1
E2F1,downregulated,E2F2
E2F1,downregulated,GLYR1
E2F1,downregulated,SAFB2
E2F1,downregulated,MAZ
E2F1,downregulated,SP2
E2F1,downregulated,ZNF384
E2F1,downregulated,ZFP62
E2F1,downregulated,TFDP1
E2F1,downregulated,ZNF616
E2F1,downregulated,PCGF6
E2F1,downregulated,ZNF207
E2F1,downregulated,CHAMP1
E2F1,downregulated,ZNF511
E2F1,downregulated,ZNF587B
E2F1,downregulated,PATZ1
E2F1,downregulated,ZNF695
E2F1,downregulated,THAP7
E2F1,downregulated,TFAP4
E2F1,downregulated,GMEB2
E2F1,downregulated,GATAD2A
E2F1,downregulated,AKAP8
E2F1,downregulated,TP73
E2F1,downregulated,CXXC1
E2F1,downregulated,ZNF552
E2F1,downregulated,ZNF589
E2F1,downregulated,E2F8
E2F1,downregulated,CBX2
E2F1,downregulated,PREB
E2F1,downregulated,LIN54
E2F1,downregulated,ZNF689
E2F1,downregulated,NRF1
E2F1,downregulated,DNMT1
E2F1,downregulated,ZNF107
E2F1,downregulated,ZNF768
E2F1,downregulated,SAFB
E2F1,downregulated,MYB
E2F1,downregulated,ZNF202
E2F1,downregulated,E2F1
E2F1,downregulated,THYN1
E2F1,downregulated,ZBTB14
E2F1,downregulated,NFYC
E2F1,downregulated,E2F7
E2F1,downregulated,ZNF142
E2F1,downregulated,THAP4
E2F1,downregulated,REXO4
E2F1,downregulated,MYBL1
E2F1,downregulated,MTF2
E2F1,downregulated,ZNF326
E2F1,downregulated,ZNF544
E2F1,downregulated,ZNF367
E2F1,downregulated,CHCHD3
E2F1,downregulated,MXD3
E2F1,downregulated,THAP11
E2F1,downregulated,ZNF398
E2F1,downregulated,YY1
E2F1,downregulated,ZNF726
E2F1,downregulated,THAP10
E2F1,downregulated,ZBTB3
E2F1,downregulated,ZNF551
E2F1,downregulated,TEAD4
E2F1,downregulated,ZNF473
E2F1,downregulated,FIZ1
E2F1,downregulated,ZNF215
E2F1,downregulated,CTCF
E2F1,downregulated,MYBL2
E2F1,downregulated,E2F4
E2F1,downregulated,NME2
E2F1,downregulated,TTF1
E2F1,downregulated,PRDM15
E2F1,downregulated,ZBTB9
E2F1,downregulated,SON
E2F1,downregulated,CENPS
E2F1,downregulated,TCF3
E2F1,downregulated,SP1
E2F1,downregulated,ADNP2
E2F1,downregulated,SP3
E2F1,downregulated,YBX1
E2F1,downregulated,GTF3A
E2F1,downregulated,POU2F1
E2F1,downregulated,ZNF101
E2F1,downregulated,ZSCAN25
E2F1,downregulated,CREB3L4
E2F1,downregulated,ZNF100
E2F1,downregulated,ZNF180
E2F1,downregulated,PIN1
E2F1,downregulated,ZNF788P
E2F1,downregulated,ZBED4
E2F1,downregulated,MLX
E2F1,downregulated,ZNF480
E2F1,downregulated,ZNF93
E2F1,downregulated,KDM2B
E2F1,downregulated,E2F3
E2F1,downregulated,CENPX
E2F1,downregulated,PA2G4
IRF6,downregulated,SPDEF
IRF6,downregulated,ZNF219
IRF6,downregulated,HNF4A
IRF6,downregulated,ZBTB7C
IRF6,downregulated,OVOL1
IRF6,downregulated,SOX15
IRF6,downregulated,TEAD3
IRF6,downregulated,ZNF552
IRF6,downregulated,GRHL3
IRF6,downregulated,ONECUT3
IRF6,downregulated,IRF6
IRF6,downregulated,FBXL19
IRF6,downregulated,TFCP2L1
IRF6,downregulated,IRX4
IRF6,downregulated,TP63
IRF6,downregulated,HOXD10
IRF6,downregulated,HES2
IRF6,downregulated,FOXE1
IRF6,downregulated,ZNF750
IRF6,downregulated,NR2F6
IRF6,downregulated,SOX21
IRF6,downregulated,IRX5
IRF6,downregulated,OVOL2
IRF6,downregulated,FOXQ1
IRF6,downregulated,ZBED2
IRF6,downregulated,FOXI1
IRF6,downregulated,FOXN1
IRF6,downregulated,ELF5
IRF6,downregulated,ESRRA
IRF6,downregulated,HOXD9
BATF,downregulated,SPI1
BATF,downregulated,BATF
BATF,downregulated,HESX1
BATF,downregulated,TBX21
ZNF267,downregulated,HES4
ZNF267,downregulated,DR1
ZNF267,downregulated,ZNF207
ZNF267,downregulated,ASCL2
ZNF267,downregulated,ETV3L
ZNF267,downregulated,ZUP1
ZNF267,downregulated,SP140
ZNF267,downregulated,ZNF799
ZNF267,downregulated,PAX5
ZNF267,downregulated,REL
ZNF267,downregulated,ZNF644
ZNF267,downregulated,HESX1
ZNF267,downregulated,ZNF416
ZNF267,downregulated,THAP2
ZNF267,downregulated,ZNF143
ZNF267,downregulated,PRDM4
ZNF267,downregulated,CEBPZ
ZNF267,downregulated,ZNF547
ZNF267,downregulated,RBPJL
ZNF267,downregulated,NFE2L2
ZNF267,downregulated,BACH1
ZNF267,downregulated,ZNF92
ZNF267,downregulated,RLF
ZNF267,downregulated,BATF2
ZNF267,downregulated,UBP1
ZNF736,downregulated,POU5F2
BNC2,downregulated,FOXN3
BNC2,downregulated,ZNF407
BNC2,downregulated,TSHZ2
BNC2,downregulated,SATB1
BNC2,downregulated,NR3C2
BNC2,downregulated,PHF21A
BNC2,downregulated,FOXO4
BNC2,downregulated,ZNF385B
BNC2,downregulated,HIF3A
BNC2,downregulated,NFIB
BNC2,downregulated,ARNT
BNC2,downregulated,ARID2
BNC2,downregulated,TRERF1
BNC2,downregulated,PAX7
BNC2,downregulated,TFDP2
BNC2,downregulated,PURG
BNC2,downregulated,RAG1
BNC2,downregulated,ZHX2
BNC2,downregulated,NR1H4
BNC2,downregulated,NCOA1
BNC2,downregulated,ZNF135
BNC2,downregulated,TCF7L2
BNC2,downregulated,KLF12
BNC2,downregulated,ASH1L
BNC2,downregulated,HOXC5
BNC2,downregulated,CARF
BNC2,downregulated,POU6F1
BNC2,downregulated,ZNF248
BNC2,downregulated,HMBOX1
BNC2,downregulated,STAT5B
BNC2,downregulated,ZSCAN23
BNC2,downregulated,PBX1
DPF1,downregulated,NEUROD4
DPF1,downregulated,PHOX2B
DPF1,downregulated,RAX
DPF1,downregulated,MYT1
DPF1,downregulated,GSX1
DPF1,downregulated,HMX1
DPF1,downregulated,UNCX
DPF1,downregulated,TLX3
DPF1,downregulated,PHOX2A
DPF1,downregulated,NEUROG2
DPF1,downregulated,FOXN4
DPF1,downregulated,ZNF804B
DPF1,downregulated,INSM2
DPF1,downregulated,DACH2
DPF1,downregulated,SCRT1
DPF1,downregulated,MYT1L
DPF1,downregulated,PTF1A
DPF1,downregulated,SCRT2
DPF1,downregulated,BHLHE23
JUNB,downregulated,ZNF410
JUNB,downregulated,HES7
ZNF365,downregulated,NEUROD6
ZNF365,downregulated,ZNF540
ZNF365,downregulated,NEUROD2
ZNF146,downregulated,GLYR1
ZNF146,downregulated,TP53
ZNF146,downregulated,MAZ
ZNF146,downregulated,TFDP1
ZNF146,downregulated,ZBTB24
ZNF146,downregulated,PCGF6
ZNF146,downregulated,DR1
ZNF146,downregulated,ZNF207
ZNF146,downregulated,ZNF511
ZNF146,downregulated,CENPA
ZNF146,downregulated,ZNF664
ZNF146,downregulated,ZNF695
ZNF146,downregulated,GATAD2A
ZNF146,downregulated,ZBTB2
ZNF146,downregulated,KAT7
ZNF146,downregulated,E2F8
ZNF146,downregulated,PREB
ZNF146,downregulated,TFCP2
ZNF146,downregulated,SAFB
ZNF146,downregulated,ZNF202
ZNF146,downregulated,MTERF3
ZNF146,downregulated,ATMIN
ZNF146,downregulated,E2F1
ZNF146,downregulated,NFYC
ZNF146,downregulated,ZNF146
ZNF146,downregulated,POGK
ZNF146,downregulated,HSF1
ZNF146,downregulated,THAP4
ZNF146,downregulated,HMGA1
ZNF146,downregulated,ZNF286A
ZNF146,downregulated,ZNF749
ZNF146,downregulated,MBD2
ZNF146,downregulated,ZNF367
ZNF146,downregulated,FOXM1
ZNF146,downregulated,CHCHD3
ZNF146,downregulated,MBD3
ZNF146,downregulated,ZNF22
ZNF146,downregulated,YY1
ZNF146,downregulated,CENPB
ZNF146,downregulated,CEBPZ
ZNF146,downregulated,TEAD4
ZNF146,downregulated,ZNF639
ZNF146,downregulated,CTCF
ZNF146,downregulated,MYBL2
ZNF146,downregulated,KCMF1
ZNF146,downregulated,ZBTB9
ZNF146,downregulated,CENPS
ZNF146,downregulated,TCF3
ZNF146,downregulated,ADNP2
ZNF146,downregulated,NFYA
ZNF146,downregulated,HMGN3
ZNF146,downregulated,ZIC5
ZNF146,downregulated,YBX1
ZNF146,downregulated,GTF3A
ZNF146,downregulated,NFYB
ZNF146,downregulated,HOXA9
ZNF146,downregulated,HOXD13
ZNF146,downregulated,UBP1
ZNF146,downregulated,ZNF788P
ZNF146,downregulated,MLX
ZNF146,downregulated,ZNF480
ZNF146,downregulated,NR2F2
ZNF146,downregulated,E2F3
ZNF146,downregulated,CENPX
ZNF146,downregulated,PA2G4
ZNF146,downregulated,THAP12
ZNF146,downregulated,HOXA10
TFCP2L1,downregulated,ELF5
E2F7,downregulated,E2F2
E2F7,downregulated,SPDEF
E2F7,downregulated,ERF
E2F7,downregulated,HHEX
E2F7,downregulated,ZNF488
E2F7,downregulated,GLYR1
E2F7,downregulated,NEUROD4
E2F7,downregulated,TP53
E2F7,downregulated,ISX
E2F7,downregulated,ZNF771
E2F7,downregulated,RFX8
E2F7,downregulated,ZNF775
E2F7,downregulated,TFAP2C
E2F7,downregulated,ZBTB39
E2F7,downregulated,SAFB2
E2F7,downregulated,ZNF850
E2F7,downregulated,SALL2
E2F7,downregulated,CDX2
E2F7,downregulated,PHOX2B
E2F7,downregulated,HOXA7
E2F7,downregulated,NR5A2
E2F7,downregulated,MAZ
E2F7,downregulated,ZNF625
E2F7,downregulated,MYT1
E2F7,downregulated,HMGA2
E2F7,downregulated,MECOM
E2F7,downregulated,MLXIPL
E2F7,downregulated,ZNF559
E2F7,downregulated,DNTTIP1
E2F7,downregulated,CDC5L
E2F7,downregulated,MEOX2
E2F7,downregulated,EN2
E2F7,downregulated,ZNF48
E2F7,downregulated,HNF4A
E2F7,downregulated,ELK1
E2F7,downregulated,ZNF280A
E2F7,downregulated,NR2C1
E2F7,downregulated,SP2
E2F7,downregulated,ZNF714
E2F7,downregulated,DLX1
E2F7,downregulated,LIN28A
E2F7,downregulated,ZNF114
E2F7,downregulated,ZNF384
E2F7,downregulated,ZFP62
E2F7,downregulated,ZNF560
E2F7,downregulated,GATA4
E2F7,downregulated,OTX1
E2F7,downregulated,MNX1
E2F7,downregulated,TFDP1
E2F7,downregulated,ZNF414
E2F7,downregulated,ZNF670
E2F7,downregulated,ZNF395
E2F7,downregulated,FOXA2
E2F7,downregulated,FOXB2
E2F7,downregulated,ZNF616
E2F7,downregulated,PCGF6
E2F7,downregulated,YBX3
E2F7,downregulated,TERF1
E2F7,downregulated,ZNF207
E2F7,downregulated,ZNF423
E2F7,downregulated,TLX2
E2F7,downregulated,ETV5
E2F7,downregulated,CHAMP1
E2F7,downregulated,ZNF648
E2F7,downregulated,ZNF331
E2F7,downregulated,ZNF829
E2F7,downregulated,SHOX2
E2F7,downregulated,ZNF587B
E2F7,downregulated,SOX1
E2F7,downregulated,FEZF1
E2F7,downregulated,HES6
E2F7,downregulated,ZBED1
E2F7,downregulated,PATZ1
E2F7,downregulated,ZNF704
E2F7,downregulated,PCGF2
E2F7,downregulated,SREBF1
E2F7,downregulated,ZNF682
E2F7,downregulated,ZNF184
E2F7,downregulated,TEAD2
E2F7,downregulated,ZNF664
E2F7,downregulated,ATOH8
E2F7,downregulated,TFAP4
E2F7,downregulated,PBX3
E2F7,downregulated,ZNF598
E2F7,downregulated,GMEB2
E2F7,downregulated,FOXD4L6
E2F7,downregulated,ARID3C
E2F7,downregulated,SOX11
E2F7,downregulated,TWIST1
E2F7,downregulated,BHLHA15
E2F7,downregulated,GATAD2A
E2F7,downregulated,AKAP8
E2F7,downregulated,LHX9
E2F7,downregulated,ZFP90
E2F7,downregulated,THRA
E2F7,downregulated,WT1
E2F7,downregulated,TP73
E2F7,downregulated,HEY2
E2F7,downregulated,CXXC1
E2F7,downregulated,YY2
E2F7,downregulated,ZBTB2
E2F7,downregulated,DLX6
E2F7,downregulated,DEAF1
E2F7,downregulated,EMX1
E2F7,downregulated,DPF3
E2F7,downregulated,PAX6
E2F7,downregulated,TEAD3
E2F7,downregulated,KAT7
E2F7,downregulated,DOT1L
E2F7,downregulated,ZNF552
E2F7,downregulated,PBX2
E2F7,downregulated,ZNF589
E2F7,downregulated,SIM2
E2F7,downregulated,E2F8
E2F7,downregulated,GMEB1
E2F7,downregulated,MSX1
E2F7,downregulated,POU4F1
E2F7,downregulated,CBX2
E2F7,downregulated,MYF6
E2F7,downregulated,PREB
E2F7,downregulated,LIN54
E2F7,downregulated,TCF15
E2F7,downregulated,ZNF689
E2F7,downregulated,ZNF728
E2F7,downregulated,POU3F4
E2F7,downregulated,NRF1
E2F7,downregulated,DNMT1
E2F7,downregulated,PRDM16
E2F7,downregulated,HMX2
E2F7,downregulated,HES3
E2F7,downregulated,ZNF691
E2F7,downregulated,ZNF74
E2F7,downregulated,LCORL
E2F7,downregulated,ZNF107
E2F7,downregulated,ZNF213
E2F7,downregulated,ZNF768
E2F7,downregulated,TFCP2
E2F7,downregulated,HOXC10
E2F7,downregulated,SAFB
E2F7,downregulated,ZNF385B
E2F7,downregulated,TEF
E2F7,downregulated,ZNF212
E2F7,downregulated,HIF3A
E2F7,downregulated,CREB3L2
E2F7,downregulated,MYB
E2F7,downregulated,ZNF202
E2F7,downregulated,ZNF296
E2F7,downregulated,NFIB
E2F7,downregulated,ZNF282
E2F7,downregulated,NR1I2
E2F7,downregulated,TSHZ1
E2F7,downregulated,ZNF18
E2F7,downregulated,ZFP42
E2F7,downregulated,E2F1
E2F7,downregulated,SIX1
E2F7,downregulated,ZNF660
E2F7,downregulated,FBXL19
E2F7,downregulated,DRAP1
E2F7,downregulated,PEG3
E2F7,downregulated,ZNF736
E2F7,downregulated,ZNF496
E2F7,downregulated,HOXB13
E2F7,downregulated,THYN1
E2F7,downregulated,ZNF76
E2F7,downregulated,NEUROG2
E2F7,downregulated,HMG20A
E2F7,downregulated,BNC2
E2F7,downregulated,DPF1
E2F7,downregulated,ELF2
E2F7,downregulated,ZBTB14
E2F7,downregulated,FOSL1
E2F7,downregulated,ZSCAN10
E2F7,downregulated,NFYC
E2F7,downregulated,ZNF574
E2F7,downregulated,TFCP2L1
E2F7,downregulated,E2F7
E2F7,downregulated,IRX4
E2F7,downregulated,POGK
E2F7,downregulated,ZNF575
E2F7,downregulated,SLC2A4RG
E2F7,downregulated,HOXB8
E2F7,downregulated,ZNF512
E2F7,downregulated,NR2F1
E2F7,downregulated,SOX4
E2F7,downregulated,ZFP41
E2F7,downregulated,ZNF142
E2F7,downregulated,ZNF628
E2F7,downregulated,PHF20
E2F7,downregulated,ZNF778
E2F7,downregulated,NFIX
E2F7,downregulated,DMRT2
E2F7,downregulated,POU3F1
E2F7,downregulated,ZKSCAN7
E2F7,downregulated,THAP4
E2F7,downregulated,REXO4
E2F7,downregulated,ZNF703
E2F7,downregulated,HMGA1
E2F7,downregulated,ZNF362
E2F7,downregulated,E4F1
E2F7,downregulated,HMG20B
E2F7,downregulated,MYBL1
E2F7,downregulated,RFX2
E2F7,downregulated,NANOGP8
E2F7,downregulated,KCNIP3
E2F7,downregulated,ZNF286A
E2F7,downregulated,CAMTA1
E2F7,downregulated,GTF2IRD1
E2F7,downregulated,ZNF749
E2F7,downregulated,TRERF1
E2F7,downregulated,MBD2
E2F7,downregulated,MTF2
E2F7,downregulated,RHOXF2
E2F7,downregulated,CENPT
E2F7,downregulated,LEF1
E2F7,downregulated,TIGD2
E2F7,downregulated,PAX7
E2F7,downregulated,ZNF346
E2F7,downregulated,RARG
E2F7,downregulated,ZNF326
E2F7,downregulated,ZIK1
E2F7,downregulated,ZNF544
E2F7,downregulated,ZNF367
E2F7,downregulated,FOXM1
E2F7,downregulated,HES5
E2F7,downregulated,ZNF883
E2F7,downregulated,ARNT2
E2F7,downregulated,ZHX3
E2F7,downregulated,KLF17
E2F7,downregulated,MEIS1
E2F7,downregulated,TFDP2
E2F7,downregulated,LMX1B
E2F7,downregulated,CHCHD3
E2F7,downregulated,ZNF512B
E2F7,downregulated,PURG
E2F7,downregulated,ZNF300
E2F7,downregulated,CSRNP3
E2F7,downregulated,MXD3
E2F7,downregulated,HOXA2
E2F7,downregulated,KLF11
E2F7,downregulated,THAP11
E2F7,downregulated,ZNF696
E2F7,downregulated,GBX1
E2F7,downregulated,POU3F3
E2F7,downregulated,FOXA3
E2F7,downregulated,DMBX1
E2F7,downregulated,LHX5
E2F7,downregulated,ZIC2
E2F7,downregulated,FOXD2
E2F7,downregulated,HOXA3
E2F7,downregulated,ZNF576
E2F7,downregulated,KLF16
E2F7,downregulated,HOXA4
E2F7,downregulated,GBX2
E2F7,downregulated,ZNF398
E2F7,downregulated,DBP
E2F7,downregulated,NR2F6
E2F7,downregulated,HAND2
E2F7,downregulated,MESP2
E2F7,downregulated,POU6F2
E2F7,downregulated,ADNP
E2F7,downregulated,SOX21
E2F7,downregulated,PDX1
E2F7,downregulated,FOXJ2
E2F7,downregulated,TBP
E2F7,downregulated,TCF7
E2F7,downregulated,PLAGL2
E2F7,downregulated,HOXA5
E2F7,downregulated,GTF2I
E2F7,downregulated,NR5A1
E2F7,downregulated,SMAD4
E2F7,downregulated,IRX5
E2F7,downregulated,ZNF22
E2F7,downregulated,YY1
E2F7,downregulated,ZNF726
E2F7,downregulated,ZNF556
E2F7,downregulated,NR2E1
E2F7,downregulated,NFIA
E2F7,downregulated,CENPB
E2F7,downregulated,MEIS2
E2F7,downregulated,NKRF
E2F7,downregulated,THAP10
E2F7,downregulated,SOX2
E2F7,downregulated,GRHL2
E2F7,downregulated,MYC
E2F7,downregulated,TFAP2B
E2F7,downregulated,CEBPZ
E2F7,downregulated,TEAD4
E2F7,downregulated,TGIF2
E2F7,downregulated,SMAD1
E2F7,downregulated,JRK
E2F7,downregulated,ZNF473
E2F7,downregulated,FIZ1
E2F7,downregulated,DBX1
E2F7,downregulated,SOX8
E2F7,downregulated,ZNF215
E2F7,downregulated,CTCF
E2F7,downregulated,ZNF250
E2F7,downregulated,SMYD3
E2F7,downregulated,HOXB5
E2F7,downregulated,MYBL2
E2F7,downregulated,E2F4
E2F7,downregulated,SALL3
E2F7,downregulated,NME2
E2F7,downregulated,NR1H4
E2F7,downregulated,CXXC5
E2F7,downregulated,FOXG1
E2F7,downregulated,CREBZF
E2F7,downregulated,POU3F2
E2F7,downregulated,NFIC
E2F7,downregulated,ZFP64
E2F7,downregulated,TTF1
E2F7,downregulated,ZNF318
E2F7,downregulated,ZBTB16
E2F7,downregulated,MYCN
E2F7,downregulated,SIX5
E2F7,downregulated,NANOG
E2F7,downregulated,ZNF784
E2F7,downregulated,GLI2
E2F7,downregulated,IRF3
E2F7,downregulated,ZNF608
E2F7,downregulated,ETV4
E2F7,downregulated,ZIC1
E2F7,downregulated,SRY
E2F7,downregulated,HAND1
E2F7,downregulated,TCF7L1
E2F7,downregulated,ETV1
E2F7,downregulated,BCL6B
E2F7,downregulated,ZBTB9
E2F7,downregulated,SP5
E2F7,downregulated,SALL1
E2F7,downregulated,ARID3B
E2F7,downregulated,SREBF2
E2F7,downregulated,TFAP2E
E2F7,downregulated,LHX6
E2F7,downregulated,PRDM12
E2F7,downregulated,ZNF485
E2F7,downregulated,ZNF232
E2F7,downregulated,CENPS
E2F7,downregulated,EVX2
E2F7,downregulated,ZNF500
E2F7,downregulated,GATA2
E2F7,downregulated,TCF7L2
E2F7,downregulated,FOXO6
E2F7,downregulated,DACH1
E2F7,downregulated,TCF3
E2F7,downregulated,IRX3
E2F7,downregulated,MYRF
