source,relation,target
E2F1,upregulated,FOXK2
E2F1,upregulated,PRMT3
E2F1,upregulated,KAT7
E2F1,upregulated,MTERF3
E2F1,upregulated,ZNF519
E2F1,upregulated,DPF1
E2F1,upregulated,FOXM1
E2F1,upregulated,ZNF43
E2F1,upregulated,ZNF530
E2F1,upregulated,MBD3
E2F1,upregulated,ZNF724
E2F1,upregulated,NKRF
E2F1,upregulated,CEBPZ
E2F1,upregulated,ZNF232
E2F1,upregulated,ZNF678
E2F1,upregulated,ZNF730
IRF6,upregulated,ZNF488
IRF6,upregulated,BARX2
IRF6,upregulated,IRX2
IRF6,upregulated,HOXB1
IRF6,upregulated,DLX3
IRF6,upregulated,DMRTB1
IRF6,upregulated,DLX5
IRF6,upregulated,PDX1
IRF6,upregulated,FOXI3
IRF6,upregulated,GRHL2
IRF6,upregulated,EVX1
IRF6,upregulated,CDX1
IRF6,upregulated,ASCL5
BATF,upregulated,ZNF831
BATF,upregulated,FOXP3
BATF,upregulated,ZNF683
ZNF267,upregulated,ZNF274
ZNF267,upregulated,IRF2
ZNF267,upregulated,IRF1
ZNF267,upregulated,ZBTB39
ZNF267,upregulated,SAFB2
ZNF267,upregulated,ATF5
ZNF267,upregulated,ZNF292
ZNF267,upregulated,RBCK1
ZNF267,upregulated,GPBP1
ZNF267,upregulated,ELF1
ZNF267,upregulated,NFAT5
ZNF267,upregulated,IRF4
ZNF267,upregulated,TFEC
ZNF267,upregulated,ZNF791
ZNF267,upregulated,RELB
ZNF267,upregulated,ETS2
ZNF267,upregulated,ZNF350
ZNF267,upregulated,IRF7
ZNF267,upregulated,NR4A2
ZNF267,upregulated,ZNF670
ZNF267,upregulated,ZBTB24
ZNF267,upregulated,NR4A3
ZNF267,upregulated,TRAFD1
ZNF267,upregulated,IRF8
ZNF267,upregulated,ZNF654
ZNF267,upregulated,CSRNP1
ZNF267,upregulated,CSRNP2
ZNF267,upregulated,ZBTB40
ZNF267,upregulated,ZNF410
ZNF267,upregulated,ETV3
ZNF267,upregulated,NFE2L3
ZNF267,upregulated,RELA
ZNF267,upregulated,ZNF800
ZNF267,upregulated,SETDB2
ZNF267,upregulated,PLSCR1
ZNF267,upregulated,SP100
ZNF267,upregulated,ATF4
ZNF267,upregulated,USF1
ZNF267,upregulated,ZNF674
ZNF267,upregulated,CEBPG
ZNF267,upregulated,ZBTB2
ZNF267,upregulated,ZBTB21
ZNF267,upregulated,ZNF613
ZNF267,upregulated,ZNF805
ZNF267,upregulated,ZBTB5
ZNF267,upregulated,SP140L
ZNF267,upregulated,GMEB1
ZNF267,upregulated,TOPORS
ZNF267,upregulated,HINFP
ZNF267,upregulated,BBX
ZNF267,upregulated,ZBTB32
ZNF267,upregulated,ZNF224
ZNF267,upregulated,ZFX
ZNF267,upregulated,ZNF107
ZNF267,upregulated,ZBTB17
ZNF267,upregulated,THAP6
ZNF267,upregulated,MYB
ZNF267,upregulated,CREB1
ZNF267,upregulated,ZNF296
ZNF267,upregulated,ETV7
ZNF267,upregulated,ZBTB11
ZNF267,upregulated,GZF1
ZNF267,upregulated,VEZF1
ZNF267,upregulated,ZNF267
ZNF267,upregulated,NFKB2
ZNF267,upregulated,TCF20
ZNF267,upregulated,FOXN2
ZNF267,upregulated,ZBTB10
ZNF267,upregulated,MAFG
ZNF267,upregulated,KDM2A
ZNF267,upregulated,MAFF
ZNF267,upregulated,ETV6
ZNF267,upregulated,MTF1
ZNF267,upregulated,MTF2
ZNF267,upregulated,KIN
ZNF267,upregulated,STAT2
ZNF267,upregulated,STAT3
ZNF267,upregulated,ZNF14
ZNF267,upregulated,ZNF24
ZNF267,upregulated,ZNF543
ZNF267,upregulated,SKIL
ZNF267,upregulated,ZBTB34
ZNF267,upregulated,ELK4
ZNF267,upregulated,RFX5
ZNF267,upregulated,STAT5A
ZNF267,upregulated,HIVEP2
ZNF267,upregulated,ZNF438
ZNF267,upregulated,ARID5A
ZNF267,upregulated,ZBTB43
ZNF267,upregulated,PLAGL2
ZNF267,upregulated,ZNF586
ZNF267,upregulated,NFXL1
ZNF267,upregulated,ZHX2
ZNF267,upregulated,E2F6
ZNF267,upregulated,ZNF317
ZNF267,upregulated,TGIF2
ZNF267,upregulated,TBX19
ZNF267,upregulated,MAX
ZNF267,upregulated,E2F4
ZNF267,upregulated,ZBTB33
ZNF267,upregulated,TBPL1
ZNF267,upregulated,ZKSCAN5
ZNF267,upregulated,ZNF697
ZNF267,upregulated,HDX
ZNF267,upregulated,ARID3B
ZNF267,upregulated,ZNF140
ZNF267,upregulated,SON
ZNF267,upregulated,ZNF394
ZNF267,upregulated,IRF9
ZNF267,upregulated,AHCTF1
ZNF267,upregulated,ZNF136
ZNF267,upregulated,ZNF277
ZNF267,upregulated,MTERF1
ZNF267,upregulated,NFKB1
ZNF267,upregulated,ZNF222
ZNF267,upregulated,GTF2B
ZNF267,upregulated,EGR4
ZNF267,upregulated,IKZF4
ZNF267,upregulated,POU2F1
ZNF267,upregulated,ZNF200
ZNF267,upregulated,XBP1
ZNF267,upregulated,BAZ2A
ZNF267,upregulated,THAP1
ZNF267,upregulated,NFIL3
ZNF267,upregulated,USF3
ZNF267,upregulated,HIVEP1
ZNF267,upregulated,BATF3
ZNF267,upregulated,SPEN
ZNF267,upregulated,SP110
ZNF267,upregulated,TET2
ZNF267,upregulated,STAT1
ZNF267,upregulated,ZNF710
ZNF267,upregulated,ZNF408
ZNF267,upregulated,ZNF766
ZNF267,upregulated,ZNF79
ZNF267,upregulated,ATF3
ZNF267,upregulated,E2F3
ZNF267,upregulated,MXD1
ZNF267,upregulated,CREM
BNC2,upregulated,ZNF546
BNC2,upregulated,ZNF154
BNC2,upregulated,ZNF577
BNC2,upregulated,TBX4
BNC2,upregulated,ZNF491
BNC2,upregulated,ZBTB44
BNC2,upregulated,ZKSCAN7
BNC2,upregulated,ZNF236
BNC2,upregulated,CSRNP3
BNC2,upregulated,DBP
BNC2,upregulated,ZKSCAN8
BNC2,upregulated,ZBED3
DPF1,upregulated,PRDM14
DPF1,upregulated,ZBTB8B
DPF1,upregulated,POU3F4
DPF1,upregulated,HES3
DPF1,upregulated,NEUROD6
DPF1,upregulated,DPF1
DPF1,upregulated,NEUROG1
DPF1,upregulated,ZSCAN10
DPF1,upregulated,NANOG
NFKB2,upregulated,REL
JUNB,upregulated,EGR3
JUNB,upregulated,SNAI1
JUNB,upregulated,ZNF274
JUNB,upregulated,IRF1
JUNB,upregulated,ZNF597
JUNB,upregulated,HES1
JUNB,upregulated,GPBP1
JUNB,upregulated,ZNF460
JUNB,upregulated,ZNF280A
JUNB,upregulated,RELB
JUNB,upregulated,ETS2
JUNB,upregulated,ZNF350
JUNB,upregulated,IRF7
JUNB,upregulated,NR4A2
JUNB,upregulated,ZNF670
JUNB,upregulated,HES4
JUNB,upregulated,NR1D2
JUNB,upregulated,OVOL1
JUNB,upregulated,ZNF264
JUNB,upregulated,NR1H2
JUNB,upregulated,ZUP1
JUNB,upregulated,NR4A3
JUNB,upregulated,IKZF5
JUNB,upregulated,MSANTD3
JUNB,upregulated,ZNF654
JUNB,upregulated,KLF10
JUNB,upregulated,ZNF319
JUNB,upregulated,CSRNP1
JUNB,upregulated,ZNF211
JUNB,upregulated,MEF2D
JUNB,upregulated,KLF2
JUNB,upregulated,CSRNP2
JUNB,upregulated,ZBTB1
JUNB,upregulated,ZNF425
JUNB,upregulated,FOXB1
JUNB,upregulated,ETV3
JUNB,upregulated,RELA
JUNB,upregulated,MAFA
JUNB,upregulated,ATF4
JUNB,upregulated,ZNF674
JUNB,upregulated,KLF6
JUNB,upregulated,CEBPG
JUNB,upregulated,ZBTB2
JUNB,upregulated,ZBTB21
JUNB,upregulated,ZNF805
JUNB,upregulated,ZBTB5
JUNB,upregulated,SOX30
JUNB,upregulated,AKAP8L
JUNB,upregulated,GMEB1
JUNB,upregulated,TOPORS
JUNB,upregulated,ZNF155
JUNB,upregulated,HINFP
JUNB,upregulated,JUND
JUNB,upregulated,KLF5
JUNB,upregulated,LIN54
JUNB,upregulated,ZNF878
JUNB,upregulated,FOS
JUNB,upregulated,JUN
JUNB,upregulated,ZBTB17
JUNB,upregulated,ZNF844
JUNB,upregulated,ZNF296
JUNB,upregulated,ZBTB41
JUNB,upregulated,ZBTB11
JUNB,upregulated,GZF1
JUNB,upregulated,DLX3
JUNB,upregulated,ZBED9
JUNB,upregulated,ZNF267
JUNB,upregulated,ZNF596
JUNB,upregulated,ZBTB48
JUNB,upregulated,TGIF1
JUNB,upregulated,REL
JUNB,upregulated,ZNF451
JUNB,upregulated,NFKB2
JUNB,upregulated,TSC22D1
JUNB,upregulated,JUNB
JUNB,upregulated,FOSL1
JUNB,upregulated,KLF4
JUNB,upregulated,ZSCAN10
JUNB,upregulated,ZXDC
JUNB,upregulated,ZNF761
JUNB,upregulated,ZBTB10
JUNB,upregulated,ZNF324
JUNB,upregulated,MAFG
JUNB,upregulated,ZBTB6
JUNB,upregulated,BARHL2
JUNB,upregulated,ZNF699
JUNB,upregulated,PHF1
JUNB,upregulated,POU3F1
JUNB,upregulated,RBAK
JUNB,upregulated,ZNF669
JUNB,upregulated,MAFF
JUNB,upregulated,ZNF335
JUNB,upregulated,CEBPB
JUNB,upregulated,DDIT3
JUNB,upregulated,GCM1
JUNB,upregulated,ZNF23
JUNB,upregulated,KIN
JUNB,upregulated,FOXD1
JUNB,upregulated,THAP9
JUNB,upregulated,EGR1
JUNB,upregulated,ZNF416
JUNB,upregulated,KLF11
JUNB,upregulated,SKIL
JUNB,upregulated,ZNF34
JUNB,upregulated,HIVEP2
JUNB,upregulated,ARID5A
JUNB,upregulated,ZBTB43
JUNB,upregulated,THAP2
JUNB,upregulated,ZNF461
JUNB,upregulated,FOXI3
JUNB,upregulated,ZNF143
JUNB,upregulated,FOXJ1
JUNB,upregulated,THAP10
JUNB,upregulated,E2F6
JUNB,upregulated,ZNF317
JUNB,upregulated,ZNF10
JUNB,upregulated,NR1D1
JUNB,upregulated,LHX3
JUNB,upregulated,ZNF621
JUNB,upregulated,NR4A1
JUNB,upregulated,ZNF547
JUNB,upregulated,EGR2
JUNB,upregulated,ZNF653
JUNB,upregulated,RBPJL
JUNB,upregulated,SIX4
JUNB,upregulated,TBPL1
JUNB,upregulated,KCMF1
JUNB,upregulated,ELF3
JUNB,upregulated,ZNF697
JUNB,upregulated,ARID3B
JUNB,upregulated,PRDM2
JUNB,upregulated,ZNF394
JUNB,upregulated,NFE2L2
JUNB,upregulated,TMF1
JUNB,upregulated,BACH1
JUNB,upregulated,NFKB1
JUNB,upregulated,ZNF222
JUNB,upregulated,ZNF92
JUNB,upregulated,ZNF773
JUNB,upregulated,MAFK
JUNB,upregulated,GTF2B
JUNB,upregulated,EGR4
JUNB,upregulated,ZNF432
JUNB,upregulated,ZNF764
JUNB,upregulated,ZBTB49
JUNB,upregulated,KLF7
JUNB,upregulated,DLX2
JUNB,upregulated,ZNF121
JUNB,upregulated,ZNF200
JUNB,upregulated,XBP1
JUNB,upregulated,RLF
JUNB,upregulated,MNT
JUNB,upregulated,ZNF26
JUNB,upregulated,THAP1
JUNB,upregulated,NFIL3
JUNB,upregulated,HIVEP1
JUNB,upregulated,FOSB
JUNB,upregulated,ZNF787
JUNB,upregulated,HBP1
JUNB,upregulated,BHLHE40
JUNB,upregulated,MYNN
JUNB,upregulated,ZNF165
JUNB,upregulated,FOSL2
JUNB,upregulated,ZNF408
JUNB,upregulated,KLF3
JUNB,upregulated,ZNF79
JUNB,upregulated,ATF3
JUNB,upregulated,SRF
JUNB,upregulated,MXD1
JUNB,upregulated,CREM
ZNF365,upregulated,ZNF804B
ZNF365,upregulated,MYT1L
ZNF146,upregulated,CDC5L
ZNF146,upregulated,CHAMP1
ZNF146,upregulated,LIN28B
ZNF146,upregulated,PRMT3
ZNF146,upregulated,NRF1
ZNF146,upregulated,DNMT1
ZNF146,upregulated,ZNF614
ZNF146,upregulated,NKRF
ZNF146,upregulated,FOXR2
ZNF146,upregulated,NME2
ZNF146,upregulated,TTF1
E2F7,upregulated,PRR12
E2F7,upregulated,CDX4
E2F7,upregulated,ZNF219
E2F7,upregulated,NEUROD1
E2F7,upregulated,ZNF90
E2F7,upregulated,RAX
E2F7,upregulated,ZNF732
E2F7,upregulated,ZNF599
E2F7,upregulated,SOX12
E2F7,upregulated,ZNF813
E2F7,upregulated,ZNF138
E2F7,upregulated,PRDM14
E2F7,upregulated,ZNF511
E2F7,upregulated,SP9
E2F7,upregulated,ZNF680
E2F7,upregulated,HNF1A
E2F7,upregulated,SOX14
E2F7,upregulated,PRDM5
E2F7,upregulated,CENPA
E2F7,upregulated,ZNF695
E2F7,upregulated,THAP7
E2F7,upregulated,LIN28B
E2F7,upregulated,POU5F1
E2F7,upregulated,ZBTB8B
E2F7,upregulated,FOXK2
E2F7,upregulated,ZNF649
E2F7,upregulated,PRMT3
E2F7,upregulated,HMX1
E2F7,upregulated,HIC2
E2F7,upregulated,FOXD3
E2F7,upregulated,IRX2
E2F7,upregulated,DBX2
E2F7,upregulated,ZNF878
E2F7,upregulated,UNCX
E2F7,upregulated,OLIG3
E2F7,upregulated,OTX2
E2F7,upregulated,ZNF324B
E2F7,upregulated,ZNF334
E2F7,upregulated,ZNF888
E2F7,upregulated,MTERF2
E2F7,upregulated,MTERF3
E2F7,upregulated,ZNF519
E2F7,upregulated,HOXB1
E2F7,upregulated,ZNF492
E2F7,upregulated,ZNF486
E2F7,upregulated,SP8
E2F7,upregulated,ZNF7
E2F7,upregulated,NEUROG1
E2F7,upregulated,NR6A1
E2F7,upregulated,SOHLH2
E2F7,upregulated,ONECUT1
E2F7,upregulated,FOXN4
E2F7,upregulated,ZNF681
E2F7,upregulated,ZNF141
E2F7,upregulated,ZNF675
E2F7,upregulated,MESP1
E2F7,upregulated,ZNF43
E2F7,upregulated,ZNF823
E2F7,upregulated,SIX6
E2F7,upregulated,ASCL1
E2F7,upregulated,ZNF257
E2F7,upregulated,ZNF530
E2F7,upregulated,MBD3
E2F7,upregulated,FOXE3
E2F7,upregulated,WIZ
E2F7,upregulated,NR0B1
E2F7,upregulated,ZNF724
E2F7,upregulated,ZNF718
E2F7,upregulated,OVOL2
E2F7,upregulated,FOXH1
E2F7,upregulated,FOXI3
E2F7,upregulated,ZNF66
E2F7,upregulated,ZBTB3
E2F7,upregulated,ZNF551
E2F7,upregulated,MSGN1
E2F7,upregulated,SIX4
E2F7,upregulated,TET1
E2F7,upregulated,ZNF692
E2F7,upregulated,FOXI2
E2F7,upregulated,ATOH1
E2F7,upregulated,ZNF98
E2F7,upregulated,VAX2
E2F7,upregulated,ZNF711
E2F7,upregulated,ETV2
E2F7,upregulated,SOX3
E2F7,upregulated,ZBTB12
E2F7,upregulated,POU2F1
E2F7,upregulated,NFYB
E2F7,upregulated,SNAPC5
E2F7,upregulated,ZNF443
E2F7,upregulated,ZNF180
E2F7,upregulated,SALL4
E2F7,upregulated,ARX
E2F7,upregulated,ZNF730
E2F7,upregulated,ZNF93
POU5F1B,upregulated,TERB1
POU5F1B,upregulated,RHOXF2
POU5F1B,upregulated,YBX1
POU5F1B,upregulated,GTF3A
POU5F1B,upregulated,CENPX
ZBTB6,upregulated,ZNF2
ZBTB6,upregulated,ZNF148
ZBTB6,upregulated,ZUP1
ZBTB6,upregulated,SMAD5
ZBTB6,upregulated,CREB1
ZBTB6,upregulated,ZBTB41
ZBTB6,upregulated,THAP5
ZBTB6,upregulated,ZBTB6
ZBTB6,upregulated,GABPA
ZBTB6,upregulated,ZNF92
ZBTB6,upregulated,MSANTD4
IRF5,upregulated,REL
ZNF469,upregulated,EGR3
ZNF469,upregulated,ATF6B
ZNF469,upregulated,SNAI1
ZNF469,upregulated,SNAI2
ZNF469,upregulated,MSC
ZNF469,upregulated,IRF1
ZNF469,upregulated,ZNF358
ZNF469,upregulated,RBCK1
ZNF469,upregulated,ZNF625
ZNF469,upregulated,TSHZ3
ZNF469,upregulated,ZNF777
ZNF469,upregulated,EN2
ZNF469,upregulated,ZBTB7A
ZNF469,upregulated,CUX1
ZNF469,upregulated,RELB
ZNF469,upregulated,VDR
ZNF469,upregulated,ZNF560
ZNF469,upregulated,STAT6
ZNF469,upregulated,MEF2B
ZNF469,upregulated,ZNF667
ZNF469,upregulated,NR1H2
ZNF469,upregulated,HOXB4
ZNF469,upregulated,TLX2
ZNF469,upregulated,FOXS1
ZNF469,upregulated,SHOX2
ZNF469,upregulated,POU2F2
ZNF469,upregulated,ZNF319
ZNF469,upregulated,CSRNP1
ZNF469,upregulated,TSHZ2
ZNF469,upregulated,MEF2D
ZNF469,upregulated,OSR1
ZNF469,upregulated,CSRNP2
ZNF469,upregulated,ZBTB22
ZNF469,upregulated,CEBPD
ZNF469,upregulated,KLF8
ZNF469,upregulated,HOXB2
ZNF469,upregulated,ZNF717
ZNF469,upregulated,ZNF425
ZNF469,upregulated,ZNF841
ZNF469,upregulated,ZEB2
ZNF469,upregulated,MKX
ZNF469,upregulated,HOMEZ
ZNF469,upregulated,ZNF582
ZNF469,upregulated,HOXC4
ZNF469,upregulated,SETBP1
ZNF469,upregulated,TGIF2LX
ZNF469,upregulated,SNAPC2
ZNF469,upregulated,LHX9
ZNF469,upregulated,ZNF860
ZNF469,upregulated,JDP2
ZNF469,upregulated,BACH2
ZNF469,upregulated,ZFY
ZNF469,upregulated,HMX1
ZNF469,upregulated,ZNF516
ZNF469,upregulated,ZNF57
ZNF469,upregulated,CREB3
ZNF469,upregulated,MSX1
ZNF469,upregulated,JAZF1
ZNF469,upregulated,JUND
ZNF469,upregulated,TBX18
ZNF469,upregulated,MYF6
ZNF469,upregulated,PREB
ZNF469,upregulated,FOXC1
ZNF469,upregulated,CUX2
ZNF469,upregulated,ZNF324B
ZNF469,upregulated,L3MBTL1
ZNF469,upregulated,RUNX1
ZNF469,upregulated,SCX
ZNF469,upregulated,GTF2IRD2B
ZNF469,upregulated,FOXP2
ZNF469,upregulated,GLIS2
ZNF469,upregulated,ZNF18
ZNF469,upregulated,SIX1
ZNF469,upregulated,ARNT
ZNF469,upregulated,ZFPM2
ZNF469,upregulated,ZNF76
ZNF469,upregulated,BNC2
ZNF469,upregulated,CAMTA2
ZNF469,upregulated,BHLHE41
ZNF469,upregulated,TSC22D1
ZNF469,upregulated,JUNB
ZNF469,upregulated,ZNF365
ZNF469,upregulated,RARA
ZNF469,upregulated,MAFG
ZNF469,upregulated,HOXB8
ZNF469,upregulated,ZNF469
ZNF469,upregulated,ZNF827
ZNF469,upregulated,SOX4
ZNF469,upregulated,ZFP41
ZNF469,upregulated,NFE2L1
ZNF469,upregulated,PRRX2
ZNF469,upregulated,PPARA
ZNF469,upregulated,ZNF503
ZNF469,upregulated,ZNF699
ZNF469,upregulated,NFIX
ZNF469,upregulated,HSF1
ZNF469,upregulated,FLYWCH1
ZNF469,upregulated,NPAS4
ZNF469,upregulated,PPARD
ZNF469,upregulated,ZNF703
ZNF469,upregulated,ZNF362
ZNF469,upregulated,MAF
ZNF469,upregulated,PRDM6
ZNF469,upregulated,KCNIP3
ZNF469,upregulated,AHRR
ZNF469,upregulated,ARID5B
ZNF469,upregulated,CEBPB
ZNF469,upregulated,HLX
ZNF469,upregulated,TCF21
ZNF469,upregulated,RARG
ZNF469,upregulated,STAT2
ZNF469,upregulated,ZNF25
ZNF469,upregulated,TWIST2
ZNF469,upregulated,HIC1
ZNF469,upregulated,ZHX3
ZNF469,upregulated,TBX15
ZNF469,upregulated,CIC
ZNF469,upregulated,STAT3
ZNF469,upregulated,HOXA2
ZNF469,upregulated,MXD4
ZNF469,upregulated,SKIL
ZNF469,upregulated,ZNF578
ZNF469,upregulated,NACC2
ZNF469,upregulated,ZNF34
ZNF469,upregulated,ZNF517
ZNF469,upregulated,WIZ
ZNF469,upregulated,ZSCAN4
ZNF469,upregulated,ZNF665
ZNF469,upregulated,RAG1
ZNF469,upregulated,SIX2
ZNF469,upregulated,HAND2
ZNF469,upregulated,ARID5A
ZNF469,upregulated,NPAS2
ZNF469,upregulated,FOXJ2
ZNF469,upregulated,NHLH2
ZNF469,upregulated,RUNX2
ZNF469,upregulated,MEIS3
ZNF469,upregulated,ZNF554
ZNF469,upregulated,GLI4
ZNF469,upregulated,ZNF32
ZNF469,upregulated,ZBTB4
ZNF469,upregulated,NR1D1
ZNF469,upregulated,SKI
ZNF469,upregulated,PITX3
ZNF469,upregulated,TFAP2B
ZNF469,upregulated,EBF2
ZNF469,upregulated,MLXIP
ZNF469,upregulated,HOXB5
ZNF469,upregulated,TFE3
ZNF469,upregulated,ZFHX2
ZNF469,upregulated,PRRX1
ZNF469,upregulated,CXXC5
ZNF469,upregulated,NFATC4
ZNF469,upregulated,EBF4
ZNF469,upregulated,ZNF454
ZNF469,upregulated,NFIC
ZNF469,upregulated,GSC
ZNF469,upregulated,HOXA1
ZNF469,upregulated,ZIC4
ZNF469,upregulated,HSF4
ZNF469,upregulated,ZNF626
ZNF469,upregulated,ZNF385D
ZNF469,upregulated,ZNF853
ZNF469,upregulated,ZNF526
ZNF469,upregulated,ZNF697
ZNF469,upregulated,ZNF135
ZNF469,upregulated,HAND1
ZNF469,upregulated,THRB
ZNF469,upregulated,ZNF662
ZNF469,upregulated,ZFPM1
ZNF469,upregulated,PRDM2
ZNF469,upregulated,KLF14
ZNF469,upregulated,IRF9
ZNF469,upregulated,AEBP1
ZNF469,upregulated,FOXK1
ZNF469,upregulated,MAFK
ZNF469,upregulated,NFATC1
ZNF469,upregulated,LHX8
ZNF469,upregulated,DMRT1
ZNF469,upregulated,HOXC6
ZNF469,upregulated,DMRTA1
ZNF469,upregulated,FOXP4
ZNF469,upregulated,TBX20
ZNF469,upregulated,ALX4
ZNF469,upregulated,PAX1
ZNF469,upregulated,HOXB6
ZNF469,upregulated,ZNF583
ZNF469,upregulated,ZNF77
ZNF469,upregulated,XBP1
ZNF469,upregulated,BATF2
ZNF469,upregulated,HOXB7
ZNF469,upregulated,ZNF415
ZNF469,upregulated,ZNF747
ZNF469,upregulated,CREB3L1
ZNF469,upregulated,ZNF287
ZNF469,upregulated,ZSCAN21
ZNF469,upregulated,BHLHE40
ZNF469,upregulated,TRPS1
ZNF469,upregulated,HEYL
ZNF469,upregulated,HOXA6
ZNF469,upregulated,ZBTB47
ZNF469,upregulated,GLIS1
ZNF469,upregulated,GLI1
ZNF469,upregulated,BCL11B
ZNF469,upregulated,EBF1
ZNF469,upregulated,ZNF316
ZNF469,upregulated,GLMP
ZNF469,upregulated,ZNF541
ZNF469,upregulated,CPEB1
PRRX2,upregulated,SNAI1
PRRX2,upregulated,SNAI2
PRRX2,upregulated,BARX2
PRRX2,upregulated,TFAP2C
PRRX2,upregulated,HOXA7
PRRX2,upregulated,TSHZ3
PRRX2,upregulated,HMGA2
PRRX2,upregulated,IRX1
PRRX2,upregulated,PITX2
PRRX2,upregulated,EN2
PRRX2,upregulated,ZNF275
PRRX2,upregulated,VDR
PRRX2,upregulated,TLX2
PRRX2,upregulated,FOXS1
PRRX2,upregulated,TCF4
PRRX2,upregulated,ZNF521
PRRX2,upregulated,HOXB2
PRRX2,upregulated,BNC1
PRRX2,upregulated,MKX
PRRX2,upregulated,HOXD4
PRRX2,upregulated,SETBP1
PRRX2,upregulated,TGIF2LX
PRRX2,upregulated,MSX2
PRRX2,upregulated,GATAD2A
PRRX2,upregulated,LHX9
PRRX2,upregulated,WT1
PRRX2,upregulated,TBX2
PRRX2,upregulated,TEAD3
PRRX2,upregulated,HOXD8
PRRX2,upregulated,BARX1
PRRX2,upregulated,IRX2
PRRX2,upregulated,FOXC1
PRRX2,upregulated,OLIG3
PRRX2,upregulated,HOXD1
PRRX2,upregulated,PRDM16
PRRX2,upregulated,HOXC10
PRRX2,upregulated,TBX3
PRRX2,upregulated,CREB3L2
PRRX2,upregulated,FOXL2
PRRX2,upregulated,GLIS2
PRRX2,upregulated,ZNF486
PRRX2,upregulated,BNC2
PRRX2,upregulated,ZNF365
PRRX2,upregulated,ZNF469
PRRX2,upregulated,PRRX2
PRRX2,upregulated,ALX3
PRRX2,upregulated,HOXC13
PRRX2,upregulated,ZNF503
PRRX2,upregulated,NFIX
PRRX2,upregulated,HOXD10
PRRX2,upregulated,ZNF703
PRRX2,upregulated,PLAGL1
PRRX2,upregulated,GATA5
PRRX2,upregulated,EN1
PRRX2,upregulated,TWIST2
PRRX2,upregulated,ARNT2
PRRX2,upregulated,EMX2
PRRX2,upregulated,TBX15
PRRX2,upregulated,NACC2
PRRX2,upregulated,HOXA3
PRRX2,upregulated,SIX2
PRRX2,upregulated,HAND2
PRRX2,upregulated,NR0B1
PRRX2,upregulated,TCF7
PRRX2,upregulated,RUNX2
PRRX2,upregulated,IRX5
PRRX2,upregulated,PITX3
PRRX2,upregulated,HOXC9
PRRX2,upregulated,ZNF311
PRRX2,upregulated,NFIC
PRRX2,upregulated,HOXD11
PRRX2,upregulated,ZIC4
PRRX2,upregulated,GLI2
PRRX2,upregulated,ZNF626
PRRX2,upregulated,ZIC1
PRRX2,upregulated,SRY
PRRX2,upregulated,SALL1
PRRX2,upregulated,ELK3
PRRX2,upregulated,VAX2
PRRX2,upregulated,ZNF214
PRRX2,upregulated,KLF14
PRRX2,upregulated,IRX3
PRRX2,upregulated,FOXL1
PRRX2,upregulated,NFATC1
PRRX2,upregulated,RARB
PRRX2,upregulated,HOXC6
PRRX2,upregulated,HOXC12
PRRX2,upregulated,DZIP1
PRRX2,upregulated,TBX20
PRRX2,upregulated,ALX4
PRRX2,upregulated,HOXB6
PRRX2,upregulated,FOXF2
PRRX2,upregulated,HOXA13
PRRX2,upregulated,HOXC5
PRRX2,upregulated,HOXB7
PRRX2,upregulated,PAX9
PRRX2,upregulated,HOXA9
PRRX2,upregulated,HOXD13
PRRX2,upregulated,CDX1
PRRX2,upregulated,CREB3L1
PRRX2,upregulated,HOXC11
PRRX2,upregulated,TRPS1
PRRX2,upregulated,HOXA11
PRRX2,upregulated,GLI1
PRRX2,upregulated,HOXD9
PRRX2,upregulated,ZSCAN23
PRRX2,upregulated,EBF1
PRRX2,upregulated,GLI3
PRRX2,upregulated,HOXA10
HOXD10,upregulated,HOXD13
THAP4,upregulated,MAZ
THAP4,upregulated,ZNF598
THAP4,upregulated,CXXC1
THAP4,upregulated,DEAF1
THAP4,upregulated,MBD3
THAP4,upregulated,MYPOP
THAP4,upregulated,IRF3
THAP4,upregulated,TCF3
ZNF507,upregulated,ZNF148
ZNF507,upregulated,ZNF430
ZNF507,upregulated,SMAD5
ZNF507,upregulated,KAT7
ZNF507,upregulated,LIN54
ZNF507,upregulated,THAP5
ZNF507,upregulated,THAP9
ZNF507,upregulated,ATF1
ZNF507,upregulated,TMF1
ZNF507,upregulated,AHCTF1
ZNF507,upregulated,USF3
ZNF507,upregulated,ZNF322
ZNF507,upregulated,MYNN
RBAK,upregulated,ZNF770
RBAK,upregulated,THAP5
RBAK,upregulated,ZNF644
REXO4,upregulated,GLYR1
REXO4,upregulated,ATF5
REXO4,upregulated,MAZ
REXO4,upregulated,TFDP1
REXO4,upregulated,ZNF511
REXO4,upregulated,PATZ1
REXO4,upregulated,GATAD2A
REXO4,upregulated,PRMT3
REXO4,upregulated,SNAPC4
REXO4,upregulated,PREB
REXO4,upregulated,DNMT1
REXO4,upregulated,ZNF324B
REXO4,upregulated,ZNF296
REXO4,upregulated,MTERF3
REXO4,upregulated,ZNF142
REXO4,upregulated,HESX1
REXO4,upregulated,CHCHD3
REXO4,upregulated,KLF16
REXO4,upregulated,WIZ
REXO4,upregulated,CENPB
REXO4,upregulated,MYBL2
REXO4,upregulated,E2F4
REXO4,upregulated,ZBTB9
REXO4,upregulated,ZNF485
REXO4,upregulated,TCF3
REXO4,upregulated,ESRRA
